Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment,churn_risk
17631,2,7,998.49,4,4,3,443,Champions,Low
17633,31,7,2057.39,3,4,3,343,Champions,Low
17634,36,9,2361.97,3,4,4,344,Champions,Low
17635,424,3,1265.58,1,3,3,133,At Risk,High
17636,19,1,285.56,4,1,1,411,Promising,Low
17637,31,2,547.06,3,2,2,322,Loyal,Low
17638,647,2,842.4,1,2,2,122,Lost,Low
17639,276,6,615.17,2,3,2,232,Need Attention,High
17640,87,6,3168.94,3,3,4,334,Champions,Low
17642,120,5,1824.49,2,3,3,233,Need Attention,High
17643,373,2,541.25,2,2,2,222,Need Attention,Low
17644,1,20,6028.6,4,4,4,444,Champions,Low
17646,219,12,4149.79,2,4,4,244,Need Attention,High
17647,65,3,331.66,3,3,1,331,Loyal,Low
17648,61,5,2216.37,3,3,3,333,Champions,Low
17649,138,3,1578.89,2,3,3,233,Need Attention,High
17650,21,1,166.08,4,1,1,411,Promising,Low
17651,12,16,5703.52,4,4,4,444,Champions,Low
17652,25,12,4867.72,4,4,4,444,Champions,Low
17653,37,4,1207.56,3,3,3,333,Champions,Low
17654,277,1,117.55,2,1,1,211,Lost,Low
17655,11,9,3652.48,4,4,4,444,Champions,Low
17656,73,5,1674.69,3,3,3,333,Champions,Low
17657,430,1,126.0,1,1,1,111,Lost,Low
17658,26,2,595.42,4,2,2,422,Loyal,Low
17659,17,14,3834.79,4,4,4,444,Champions,Low
17660,141,2,359.47,2,2,2,222,Need Attention,Low
17662,662,2,412.92,1,2,2,122,Lost,Low
17663,26,17,5175.83,4,4,4,444,Champions,Low
17664,19,4,1166.23,4,3,3,433,Champions,Low
17665,493,1,563.1,1,1,2,112,Lost,Low
17666,4,5,2047.8,4,3,3,433,Champions,Low
17667,66,9,3950.7,3,4,4,344,Champions,Low
17668,1,2,347.75,4,2,1,421,Loyal,Low
17669,43,10,6142.35,3,4,4,344,Champions,Low
17670,228,1,205.7,2,1,1,211,Lost,Low
17671,16,5,2403.34,4,3,4,434,Champions,Low
17672,50,7,5778.63,3,4,4,344,Champions,Low
17673,2,13,4233.58,4,4,4,444,Champions,Low
17674,74,2,851.7,3,2,2,322,Loyal,Low
17675,1,70,38259.6,4,4,4,444,Champions,Low
17676,4,10,2765.84,4,4,4,444,Champions,Low
17677,2,54,36692.91,4,4,4,444,Champions,Low
17678,264,2,599.76,2,2,2,222,Need Attention,Low
17679,53,7,3577.61,3,4,4,344,Champions,Low
17680,24,3,497.45,4,3,2,432,Loyal,Low
17681,597,5,731.2,1,3,2,132,At Risk,High
17682,10,11,4456.78,4,4,4,444,Champions,Low
17683,386,3,819.01,1,3,2,132,At Risk,High
17684,44,1,239.41,3,1,1,311,Promising,Low
17685,17,12,5943.17,4,4,4,444,Champions,Low
17686,7,9,8296.81,4,4,4,444,Champions,Low
17687,421,1,432.68,1,1,2,112,Lost,Low
17688,394,1,304.2,1,1,1,111,Lost,Low
17689,388,2,317.08,1,2,1,121,Lost,Low
17690,30,20,7448.1,3,4,4,344,Champions,Low
17691,358,4,780.05,2,3,2,232,Need Attention,High
17692,127,12,2975.8,2,4,4,244,Need Attention,High
17693,137,1,200.47,2,1,1,211,Lost,Low
17694,142,3,1695.97,2,3,3,233,Need Attention,High
17695,132,5,1746.04,2,3,3,233,Need Attention,High
17696,38,27,7679.59,3,4,4,344,Champions,Low
17697,236,1,338.95,2,1,1,211,Lost,Low
17698,261,1,154.95,2,1,1,211,Lost,Low
17699,477,2,442.0,1,2,2,122,Lost,Low
17700,17,14,6679.97,4,4,4,444,Champions,Low
17701,253,1,417.95,2,1,2,212,Lost,Low
17702,30,6,3144.04,3,3,4,334,Champions,Low
17703,35,4,1094.84,3,3,3,333,Champions,Low
17704,169,2,885.19,2,2,2,222,Need Attention,Low
17705,3,11,2083.9,4,4,3,443,Champions,Low
17706,4,31,20749.98,4,4,4,444,Champions,Low
17707,185,8,609.3,2,4,2,242,Need Attention,High
17708,188,4,887.93,2,3,2,232,Need Attention,High
17709,170,5,671.01,2,3,2,232,Need Attention,High
17710,424,1,293.5,1,1,1,111,Lost,Low
17711,11,2,385.1,4,2,2,422,Loyal,Low
17712,45,1,522.91,3,1,2,312,Promising,Low
17713,382,4,1198.09,1,3,3,133,At Risk,High
17714,321,5,1410.18,2,3,3,233,Need Attention,High
17715,201,2,489.6,2,2,2,222,Need Attention,Low
17716,23,24,15956.97,4,4,4,444,Champions,Low
17717,421,1,376.92,1,1,2,112,Lost,Low
17718,232,2,439.18,2,2,2,222,Need Attention,Low
17719,38,15,5396.04,3,4,4,344,Champions,Low
17720,26,10,2768.91,4,4,4,444,Champions,Low
17721,659,1,307.21,1,1,1,111,Lost,Low
17722,96,5,4430.36,3,3,4,334,Champions,High
17723,127,7,3378.4,2,4,4,244,Need Attention,High
17724,71,3,1033.0,3,3,3,333,Champions,Low
17725,16,11,3439.08,4,4,4,444,Champions,Low
17726,395,7,1092.06,1,4,3,143,At Risk,High
17727,15,1,1060.25,4,1,3,413,Promising,Low
17728,4,5,4238.76,4,3,4,434,Champions,Low
17729,596,1,438.65,1,1,2,112,Lost,Low
17730,3,20,7773.8,4,4,4,444,Champions,Low
17731,79,6,1708.99,3,3,3,333,Champions,Low
17732,373,8,2470.39,2,4,4,244,Need Attention,High
17733,39,2,692.19,3,2,2,322,Loyal,Low
17734,54,6,1442.32,3,3,3,333,Champions,Low
17735,2,26,17244.93,4,4,4,444,Champions,Low
17736,9,3,377.44,4,3,2,432,Loyal,Low
17737,9,2,168.24,4,2,1,421,Loyal,Low
17738,19,13,4183.56,4,4,4,444,Champions,Low
17739,12,18,7730.59,4,4,4,444,Champions,Low
17740,389,6,426.9,1,3,2,132,At Risk,High
17741,407,2,101.1,1,2,1,121,Lost,Low
17742,113,11,2098.48,2,4,3,243,Need Attention,High
17743,448,1,229.2,1,1,1,111,Lost,Low
17744,4,7,2649.14,4,4,4,444,Champions,Low
17745,478,2,600.34,1,2,2,122,Lost,Low
17746,240,4,904.18,2,3,3,233,Need Attention,High
17747,113,1,71.4,2,1,1,211,Lost,Low
17748,527,1,358.15,1,1,2,112,Lost,Low
17749,178,3,1026.18,2,3,3,233,Need Attention,High
17750,5,9,1797.57,4,4,3,443,Champions,Low
17751,421,1,157.86,1,1,1,111,Lost,Low
17752,359,1,80.64,2,1,1,211,Lost,Low
17753,464,4,390.56,1,3,2,132,At Risk,High
17754,1,13,4577.53,4,4,4,444,Champions,Low
17756,376,3,733.7,2,3,2,232,Need Attention,High
17757,1,56,9422.45,4,4,4,444,Champions,Low
17758,19,12,5012.53,4,4,4,444,Champions,Low
17759,17,5,1276.91,4,3,3,433,Champions,Low
17760,22,6,918.93,4,3,3,433,Champions,Low
17761,33,1,712.78,3,1,2,312,Promising,Low
17762,456,1,129.75,1,1,1,111,Lost,Low
17763,263,4,86.15,2,3,1,231,Need Attention,High
17764,51,5,1623.64,3,3,3,333,Champions,Low
17765,159,4,530.8,2,3,2,232,Need Attention,High
17766,381,2,299.61,1,2,1,121,Lost,Low
17767,15,2,413.05,4,2,2,422,Loyal,Low
17768,8,7,3509.51,4,4,4,444,Champions,Low
17769,13,17,7103.08,4,4,4,444,Champions,Low
17770,199,5,1143.27,2,3,3,233,Need Attention,High
17771,57,4,387.41,3,3,2,332,Loyal,Low
17772,11,3,384.77,4,3,2,432,Loyal,Low
17773,514,2,585.27,1,2,2,122,Lost,Low
17774,97,9,3328.05,2,4,4,244,Need Attention,High
17775,255,1,56.4,2,1,1,211,Lost,Low
17776,387,2,338.56,1,2,1,121,Lost,Low
17777,25,3,665.86,4,3,2,432,Loyal,Low
17778,662,1,197.7,1,1,1,111,Lost,Low
17779,21,3,658.57,4,3,2,432,Loyal,Low
17780,667,3,352.91,1,3,2,132,At Risk,High
17781,159,2,188.02,2,2,1,221,Need Attention,Low
17782,383,2,679.02,1,2,2,122,Lost,Low
17783,72,3,379.91,3,3,2,332,Loyal,Low
17784,550,1,112.86,1,1,1,111,Lost,Low
17785,53,3,403.38,3,3,2,332,Loyal,Low
17786,85,2,278.74,3,2,1,321,Loyal,Low
17787,153,4,2601.47,2,3,4,234,Need Attention,High
17788,74,2,1117.9,3,2,3,323,Loyal,Low
17789,281,2,397.15,2,2,2,222,Need Attention,Low
17790,27,20,2783.61,3,4,4,344,Champions,Low
17791,30,1,106.1,3,1,1,311,Promising,Low
17792,467,2,370.05,1,2,2,122,Lost,Low
17793,25,1,323.04,4,1,1,411,Promising,Low
17794,687,2,147.3,1,2,1,121,Lost,Low
17795,180,2,350.39,2,2,2,222,Need Attention,Low
17796,40,7,1361.99,3,4,3,343,Champions,Low
17797,22,8,1985.87,4,4,3,443,Champions,Low
17798,582,1,183.09,1,1,1,111,Lost,Low
17799,22,20,6341.89,4,4,4,444,Champions,Low
17800,37,9,1199.01,3,4,3,343,Champions,Low
17801,451,3,798.33,1,3,2,132,At Risk,High
17802,82,10,5053.12,3,4,4,344,Champions,Low
17803,392,1,184.66,1,1,1,111,Lost,Low
17804,376,3,385.23,2,3,2,232,Need Attention,High
17805,74,2,927.03,3,2,3,323,Loyal,Low
17806,11,1,546.04,4,1,2,412,Promising,Low
17807,395,3,437.87,1,3,2,132,At Risk,High
17808,549,4,262.64,1,3,1,131,At Risk,High
17809,16,20,11337.39,4,4,4,444,Champions,Low
17810,669,2,374.81,1,2,2,122,Lost,Low
17811,4,47,9609.8,4,4,4,444,Champions,Low
17812,13,7,1165.89,4,4,3,443,Champions,Low
17813,14,5,1770.88,4,3,3,433,Champions,Low
17814,375,2,1617.32,2,2,3,223,Need Attention,Low
17815,393,1,591.96,1,1,2,112,Lost,Low
17816,37,6,112.32,3,3,1,331,Loyal,Low
17817,4,6,807.85,4,3,2,432,Loyal,Low
17818,738,1,130.18,1,1,1,111,Lost,Low
17819,72,12,6612.52,3,4,4,344,Champions,Low
17820,374,1,183.56,2,1,1,211,Lost,Low
17821,406,1,334.62,1,1,1,111,Lost,Low
17822,420,5,2188.5,1,3,3,133,At Risk,High
17823,421,2,494.25,1,2,2,122,Lost,Low
17824,51,1,298.4,3,1,1,311,Promising,Low
17825,599,4,731.96,1,3,2,132,At Risk,High
17826,374,1,134.59,2,1,1,211,Lost,Low
17827,5,6,2388.05,4,3,4,434,Champions,Low
17828,23,4,1820.09,4,3,3,433,Champions,Low
17829,299,5,4756.74,2,3,4,234,Need Attention,High
17830,2,3,398.7,4,3,2,432,Loyal,Low
17831,33,1,35.4,3,1,1,311,Promising,Low
17832,50,1,155.37,3,1,1,311,Promising,Low
17833,723,1,342.36,1,1,1,111,Lost,Low
17834,415,2,730.47,1,2,2,122,Lost,Low
17835,3,3,350.64,4,3,2,432,Loyal,Low
17836,47,1,110.21,3,1,1,311,Promising,Low
17837,42,8,1593.38,3,4,3,343,Champions,Low
17838,27,13,6722.9,3,4,4,344,Champions,Low
17839,42,1,338.8,3,1,1,311,Promising,Low
17840,444,1,185.72,1,1,1,111,Lost,Low
17841,2,211,70884.07,4,4,4,444,Champions,Low
17842,602,1,430.69,1,1,2,112,Lost,Low
17843,303,2,326.23,2,2,1,221,Need Attention,Low
17844,107,1,51.56,2,1,1,211,Lost,Low
17845,555,4,598.19,1,3,2,132,At Risk,High
17846,85,1,2033.1,3,1,3,313,Promising,Low
17847,516,2,129.69,1,2,1,121,Lost,Low
17848,81,30,3650.9,3,4,4,344,Champions,Low
17849,218,8,1063.76,2,4,3,243,Need Attention,High
17850,372,155,56600.08,2,4,4,244,Need Attention,High
17851,422,6,1563.34,1,3,3,133,At Risk,High
17852,12,5,663.21,4,3,2,432,Loyal,Low
17853,407,3,1608.19,1,3,3,133,At Risk,High
17854,185,6,1071.45,2,3,3,233,Need Attention,High
17855,373,1,417.94,2,1,2,212,Lost,Low
17856,2,4,1418.03,4,3,3,433,Champions,Low
17857,4,24,28682.24,4,4,4,444,Champions,Low
17858,6,30,12797.65,4,4,4,444,Champions,Low
17859,305,1,148.21,2,1,1,211,Lost,Low
17860,369,4,1015.54,2,3,3,233,Need Attention,High
17861,3,18,5127.69,4,4,4,444,Champions,Low
17862,324,4,1279.09,2,3,3,233,Need Attention,High
17863,59,12,5745.2,3,4,4,344,Champions,Low
17864,13,5,924.32,4,3,3,433,Champions,Low
17865,31,46,26374.39,3,4,4,344,Champions,Low
17866,143,3,1134.95,2,3,3,233,Need Attention,High
17867,30,15,1621.28,3,4,3,343,Champions,Low
17868,386,1,234.65,1,1,1,111,Lost,Low
17869,107,7,1036.16,2,4,3,243,Need Attention,High
17870,2,13,3108.15,4,4,4,444,Champions,Low
17871,205,5,1118.99,2,3,3,233,Need Attention,High
17872,382,1,235.87,1,1,1,111,Lost,Low
17873,80,18,6515.88,3,4,4,344,Champions,Low
17874,185,6,683.46,2,3,2,232,Need Attention,High
17875,688,1,167.1,1,1,1,111,Lost,Low
17876,400,3,3424.02,1,3,4,134,At Risk,High
17877,170,1,237.61,2,1,1,211,Lost,Low
17878,44,3,1412.33,3,3,3,333,Champions,Low
17879,174,1,178.52,2,2,1,221,Need Attention,Low
17880,365,3,824.92,2,3,2,232,Need Attention,High
17881,304,1,133.35,2,2,1,221,Need Attention,Low
17882,379,2,313.46,2,2,1,221,Need Attention,Low
17883,3,7,995.85,4,4,3,443,Champions,Low
17884,4,20,3072.89,4,4,4,444,Champions,Low
17885,12,1,190.19,4,2,1,421,Loyal,Low
17886,32,6,1608.38,3,3,3,333,Champions,Low
17887,129,1,111.35,2,2,1,221,Need Attention,Low
17888,21,25,1820.44,4,4,3,443,Champions,Low
17889,212,7,774.87,2,4,2,242,Need Attention,High
17890,323,2,602.09,2,2,2,222,Need Attention,Low
17891,162,1,203.86,2,2,1,221,Need Attention,Low
17892,56,3,244.1,3,3,1,331,Loyal,Low
17893,225,1,112.25,2,2,1,221,Need Attention,Low
17894,72,18,2453.38,3,4,4,344,Champions,Low
17895,44,1,98.0,3,2,1,321,Loyal,Low
17896,23,1,256.32,4,2,1,421,Loyal,Low
17897,173,9,2585.0,2,4,4,244,Need Attention,High
17898,85,4,299.18,3,3,1,331,Loyal,Low
17899,159,1,155.8,2,2,1,221,Need Attention,Low
17900,190,2,112.2,2,2,1,221,Need Attention,Low
17901,29,3,260.08,3,3,1,331,Loyal,Low
17902,547,1,216.4,1,2,1,121,Lost,Low
17903,394,1,381.09,1,2,2,122,Lost,Low
17904,21,1,191.67,4,2,1,421,Loyal,Low
17905,71,13,2383.52,3,4,4,344,Champions,Low
17906,247,1,72.9,2,2,1,221,Need Attention,Low
17907,641,1,291.76,1,2,1,121,Lost,Low
17908,374,5,1411.54,2,3,3,233,Need Attention,High
17909,737,1,132.55,1,2,1,121,Lost,Low
17910,726,1,261.7,1,2,1,121,Lost,Low
17911,9,1,366.23,4,2,2,422,Loyal,Low
17912,310,6,375.5,2,3,2,232,Need Attention,High
17913,59,14,3479.64,3,4,4,344,Champions,Low
17914,4,1,336.43,4,2,1,421,Loyal,Low
17915,551,1,242.13,1,2,1,121,Lost,Low
17916,629,2,43.87,1,2,1,121,Lost,Low
17917,45,3,341.28,3,3,1,331,Loyal,Low
17918,501,3,396.39,1,3,2,132,At Risk,High
17919,88,2,1840.32,3,2,3,323,Loyal,Low
17920,4,54,24516.46,4,4,4,444,Champions,Low
17921,64,10,2423.5,3,4,4,344,Champions,Low
17922,543,1,170.4,1,2,1,121,Lost,Low
17923,282,3,497.0,2,3,2,232,Need Attention,High
17924,12,8,3536.7,4,4,4,444,Champions,Low
17925,373,1,488.16,2,2,2,222,Need Attention,Low
17926,133,5,1035.49,2,3,3,233,Need Attention,High
17927,722,1,294.0,1,2,1,121,Lost,Low
17928,45,3,341.24,3,3,1,331,Loyal,Low
17929,11,12,3082.1,4,4,4,444,Champions,Low
17930,36,13,4275.22,3,4,4,344,Champions,Low
17931,134,14,3437.29,2,4,4,244,Need Attention,High
17932,29,3,1331.57,3,3,3,333,Champions,Low
17933,632,1,114.69,1,2,1,121,Lost,Low
17934,52,3,1049.15,3,3,3,333,Champions,Low
17935,138,7,686.14,2,4,2,242,Need Attention,High
17936,5,1,389.84,4,2,2,422,Loyal,Low
17937,9,7,4301.22,4,4,4,444,Champions,Low
17938,420,1,144.29,1,2,1,121,Lost,Low
17939,160,1,99.14,2,2,1,221,Need Attention,Low
17940,49,16,30393.19,3,4,4,344,Champions,Low
17941,131,4,1433.28,2,3,3,233,Need Attention,High
17942,8,1,77.5,4,2,1,421,Loyal,Low
17944,423,1,75.41,1,2,1,121,Lost,Low
17945,697,3,360.35,1,3,2,132,At Risk,High
17946,233,2,149.58,2,2,1,221,Need Attention,Low
17947,37,1,176.68,3,2,1,321,Loyal,Low
17948,147,1,358.56,2,2,2,222,Need Attention,Low
17949,1,118,118628.08,4,4,4,444,Champions,Low
17950,72,7,1432.81,3,4,3,343,Champions,Low
17951,40,4,1636.08,3,3,3,333,Champions,Low
17952,378,4,819.61,2,3,2,232,Need Attention,High
17953,540,1,160.82,1,2,1,121,Lost,Low
17954,5,19,3966.05,4,4,4,444,Champions,Low
17955,199,6,949.9,2,3,3,233,Need Attention,High
17956,249,1,12.75,2,2,1,221,Need Attention,Low
17957,66,1,111.68,3,2,1,321,Loyal,Low
17958,117,2,973.88,2,2,3,223,Need Attention,Low
17959,592,1,140.75,1,2,1,121,Lost,Low
17960,171,3,135.08,2,3,1,231,Need Attention,High
17961,21,100,2995.54,4,4,4,444,Champions,Low
17962,142,4,687.42,2,3,2,232,Need Attention,High
17963,471,4,651.51,1,3,2,132,At Risk,High
17964,32,2,733.46,3,2,2,322,Loyal,Low
17965,38,29,7240.98,3,4,4,344,Champions,Low
17966,38,10,1974.42,3,4,3,343,Champions,Low
17967,372,2,357.29,2,2,2,222,Need Attention,Low
17968,374,4,888.04,2,3,2,232,Need Attention,High
17969,166,20,2369.94,2,4,4,244,Need Attention,High
17970,211,1,582.59,2,2,2,222,Need Attention,Low
17971,548,1,161.94,1,2,1,121,Lost,Low
17972,242,1,136.04,2,2,1,221,Need Attention,Low
17973,52,1,337.04,3,2,1,321,Loyal,Low
17974,25,6,1858.06,4,3,3,433,Champions,Low
17975,15,24,7028.83,4,4,4,444,Champions,Low
17976,372,1,706.38,2,2,2,222,Need Attention,Low
17977,29,2,1565.63,3,2,3,323,Loyal,Low
17978,365,4,1461.76,2,3,3,233,Need Attention,High
17979,36,4,757.71,3,3,2,332,Loyal,Low
17980,166,4,1033.42,2,3,3,233,Need Attention,High
17981,411,1,239.12,1,2,1,121,Lost,Low
17982,681,1,138.18,1,2,1,121,Lost,Low
17983,395,1,171.71,1,2,1,121,Lost,Low
17984,145,5,1191.27,2,3,3,233,Need Attention,High
17985,22,1,634.95,4,2,2,422,Loyal,Low
17986,56,1,20.8,3,2,1,321,Loyal,Low
17987,185,5,1003.64,2,3,3,233,Need Attention,High
17988,12,14,489.54,4,4,2,442,Loyal,Low
17989,379,1,228.83,2,2,1,221,Need Attention,Low
17990,237,6,1527.61,2,3,3,233,Need Attention,High
17991,225,3,320.55,2,3,1,231,Need Attention,High
17992,389,1,254.13,1,2,1,121,Lost,Low
17993,617,1,235.19,1,2,1,121,Lost,Low
17994,122,11,2313.32,2,4,4,244,Need Attention,High
17995,282,3,495.48,2,3,2,232,Need Attention,High
17996,380,3,482.33,2,3,2,232,Need Attention,High
17997,74,8,1970.67,3,4,3,343,Champions,Low
17998,380,3,639.24,2,3,2,232,Need Attention,High
17999,37,3,730.9,3,3,2,332,Loyal,Low
18000,564,1,124.25,1,2,1,121,Lost,Low
18001,12,6,953.84,4,3,3,433,Champions,Low
18002,376,4,249.92,2,3,1,231,Need Attention,High
18003,376,1,358.61,2,2,2,222,Need Attention,Low
18004,362,1,169.47,2,2,1,221,Need Attention,Low
18005,4,2,249.72,4,2,1,421,Loyal,Low
18006,23,4,997.86,4,3,3,433,Champions,Low
18007,393,1,220.32,1,2,1,121,Lost,Low
18008,70,23,19787.13,3,4,4,344,Champions,Low
18009,235,8,2155.83,2,4,3,243,Need Attention,High
18010,257,1,174.8,2,2,1,221,Need Attention,Low
18011,373,2,527.03,2,2,2,222,Need Attention,Low
18012,723,1,115.3,1,2,1,121,Lost,Low
18013,155,2,187.29,2,2,1,221,Need Attention,Low
18014,28,1,166.42,3,2,1,321,Loyal,Low
18015,4,1,120.03,4,2,1,421,Loyal,Low
18016,32,7,1960.46,3,4,3,343,Champions,Low
18017,81,4,688.0,3,3,2,332,Loyal,Low
18018,108,4,297.99,2,3,1,231,Need Attention,High
18019,52,1,38.45,3,2,1,321,Loyal,Low
18020,544,1,190.48,1,2,1,121,Lost,Low
18021,510,2,227.06,1,2,1,121,Lost,Low
18022,36,5,1651.79,3,3,3,333,Champions,Low
18024,153,2,389.78,2,2,2,222,Need Attention,Low
18025,380,6,1177.72,2,3,3,233,Need Attention,High
18026,501,2,2074.07,1,2,3,123,Lost,Low
18027,99,1,115.31,2,2,1,221,Need Attention,Low
18028,583,1,192.05,1,2,1,121,Lost,Low
18029,642,1,433.77,1,2,2,122,Lost,Low
18030,4,2,230.65,4,2,1,421,Loyal,Low
18031,379,1,462.1,2,2,2,222,Need Attention,Low
18032,334,1,73.5,2,2,1,221,Need Attention,Low
18033,65,1,97.97,3,2,1,321,Loyal,Low
18034,22,3,793.7,4,3,2,432,Loyal,Low
18035,36,5,1276.74,3,3,3,333,Champions,Low
18036,32,11,1563.64,3,4,3,343,Champions,Low
18037,154,15,167.42,2,4,1,241,Need Attention,High
18038,556,1,149.41,1,2,1,121,Lost,Low
18039,374,4,579.17,2,3,2,232,Need Attention,High
18040,19,2,357.2,4,2,2,422,Loyal,Low
18041,12,38,8752.38,4,4,4,444,Champions,Low
18042,54,2,281.15,3,2,1,321,Loyal,Low
18043,25,3,875.97,4,3,2,432,Loyal,Low
18044,4,18,3505.61,4,4,4,444,Champions,Low
18045,45,1,189.4,3,2,1,321,Loyal,Low
18046,650,1,189.63,1,2,1,121,Lost,Low
18047,381,2,342.69,1,2,1,121,Lost,Low
18048,203,3,401.73,2,3,2,232,Need Attention,High
18049,437,2,556.52,1,2,2,122,Lost,Low
18050,359,2,412.06,2,2,2,222,Need Attention,Low
18051,634,7,2282.28,1,4,3,143,At Risk,High
18052,565,1,10877.18,1,2,4,124,Lost,Low
18053,71,3,571.07,3,3,2,332,Loyal,Low
18054,393,1,176.5,1,2,1,121,Lost,Low
18055,7,14,11195.57,4,4,4,444,Champions,Low
18056,288,2,554.6,2,2,2,222,Need Attention,Low
18057,393,3,1203.56,1,3,3,133,At Risk,High
18058,10,3,774.06,4,3,2,432,Loyal,Low
18059,23,3,306.46,4,3,1,431,Loyal,Low
18060,408,2,1185.46,1,2,3,123,Lost,Low
18061,22,28,6488.97,4,4,4,444,Champions,Low
18062,173,6,1632.67,2,3,3,233,Need Attention,High
18063,391,2,186.6,1,2,1,121,Lost,Low
18064,133,11,4495.03,2,4,4,244,Need Attention,High
18065,6,29,5866.63,4,4,4,444,Champions,Low
18066,75,3,1440.4,3,3,3,333,Champions,Low
18067,40,1,396.33,3,2,2,322,Loyal,Low
18068,289,1,101.7,2,2,1,221,Need Attention,Low
18069,26,11,4540.56,4,4,4,444,Champions,Low
18070,669,1,314.1,1,2,1,121,Lost,Low
18071,258,6,1428.63,2,3,3,233,Need Attention,High
18072,186,1,247.44,2,2,1,221,Need Attention,Low
18073,114,12,3877.52,2,4,4,244,Need Attention,High
18074,374,2,1509.04,2,2,3,223,Need Attention,Low
18075,23,20,5783.29,4,4,4,444,Champions,Low
18076,380,1,151.49,2,2,1,221,Need Attention,Low
18077,8,18,4338.56,4,4,4,444,Champions,Low
18078,217,4,844.6,2,3,2,232,Need Attention,High
18079,45,5,4242.75,3,3,4,334,Champions,Low
18080,19,2,1231.5,4,2,3,423,Loyal,Low
18081,36,3,343.45,3,3,1,331,Loyal,Low
18082,26,1,703.37,4,2,2,422,Loyal,Low
18083,398,1,470.73,1,2,2,122,Lost,Low
18084,16,3,812.93,4,3,2,432,Loyal,Low
18085,330,4,1645.75,2,3,3,233,Need Attention,High
18086,274,1,101.34,2,2,1,221,Need Attention,Low
18087,98,17,14761.52,2,4,4,244,Need Attention,High
18088,61,1,167.67,3,2,1,321,Loyal,Low
18089,447,1,428.45,1,2,2,122,Lost,Low
18090,422,1,349.4,1,2,2,122,Lost,Low
18091,593,1,360.85,1,2,2,122,Lost,Low
18092,2,18,16179.44,4,4,4,444,Champions,Low
18093,93,8,4452.71,3,4,4,344,Champions,High
18094,82,13,6391.52,3,4,4,344,Champions,Low
18095,313,5,2303.09,2,3,3,233,Need Attention,High
18096,12,6,1805.28,4,3,3,433,Champions,Low
18097,8,11,4663.32,4,4,4,444,Champions,Low
18098,396,1,550.84,1,2,2,122,Lost,Low
18099,127,1,168.31,2,2,1,221,Need Attention,Low
18100,550,1,451.56,1,2,2,122,Lost,Low
18101,11,5,629.16,4,3,2,432,Loyal,Low
18102,1,145,608821.65,4,4,4,444,Champions,Low
18103,549,1,105.8,1,2,1,121,Lost,Low
18104,37,1,754.64,3,2,2,322,Loyal,Low
18105,38,1,113.48,3,2,1,321,Loyal,Low
18106,330,6,1461.46,2,3,3,233,Need Attention,High
18107,442,1,167.13,1,2,1,121,Lost,Low
18108,254,3,848.81,2,3,2,232,Need Attention,High
18109,2,38,9893.96,4,4,4,444,Champions,Low
18110,20,2,435.43,4,2,2,422,Loyal,Low
18111,589,1,405.85,1,2,2,122,Lost,Low
18112,12,4,775.96,4,3,2,432,Loyal,Low
18113,369,1,152.64,2,2,1,221,Need Attention,Low
18114,290,1,220.1,2,2,1,221,Need Attention,Low
18115,698,1,9.7,1,2,1,121,Lost,Low
18116,68,13,2154.3,3,4,3,343,Champions,Low
18117,26,1,320.72,4,2,1,421,Loyal,Low
18118,11,29,6733.22,4,4,4,444,Champions,Low
18119,368,1,362.24,2,2,2,222,Need Attention,Low
18120,214,1,111.15,2,2,1,221,Need Attention,Low
18121,149,2,673.1,2,2,2,222,Need Attention,Low
18122,8,6,1826.21,4,3,3,433,Champions,Low
18123,24,3,684.59,4,3,2,432,Loyal,Low
18124,472,1,111.53,1,2,1,121,Lost,Low
18125,30,4,1142.99,3,3,3,333,Champions,Low
18126,61,1,206.83,3,2,1,321,Loyal,Low
18127,19,4,561.53,4,3,2,432,Loyal,Low
18128,537,1,420.04,1,2,2,122,Lost,Low
18129,243,1,112.55,2,2,1,221,Need Attention,Low
18130,15,3,1059.39,4,3,3,433,Champions,Low
18131,632,1,222.96,1,2,1,121,Lost,Low
18132,504,1,226.9,1,2,1,121,Lost,Low
18133,212,1,931.5,2,2,3,223,Need Attention,Low
18134,598,2,445.0,1,2,2,122,Lost,Low
18135,29,10,1249.62,3,4,3,343,Champions,Low
18136,63,5,1631.36,3,3,3,333,Champions,Low
18137,551,2,145.99,1,2,1,121,Lost,Low
18138,295,1,152.65,2,2,1,221,Need Attention,Low
18139,18,6,8438.34,4,3,4,434,Champions,Low
18140,474,1,536.41,1,2,2,122,Lost,Low
18141,402,2,882.47,1,2,2,122,Lost,Low
18142,157,2,1019.52,2,2,3,223,Need Attention,Low
18143,117,2,1000.16,2,2,3,223,Need Attention,Low
18144,8,19,5058.0,4,4,4,444,Champions,Low
18145,13,11,5617.79,4,4,4,444,Champions,Low
18146,141,2,160.35,2,2,1,221,Need Attention,Low
18147,46,2,179.34,3,2,1,321,Loyal,Low
18148,647,1,114.1,1,2,1,121,Lost,Low
18149,51,7,1624.71,3,4,3,343,Champions,Low
18150,32,3,566.58,3,3,2,332,Loyal,Low
18151,135,6,1879.44,2,3,3,233,Need Attention,High
18152,646,1,426.69,1,2,2,122,Lost,Low
18153,659,1,246.22,1,2,1,121,Lost,Low
18154,3,5,932.6,4,3,3,433,Champions,Low
18155,75,3,371.62,3,3,2,332,Loyal,Low
